UU;Bab;State;Pasal;Ayat;Angka;Huruf;Paragraf;Isi;Isi_lower;Isi_Processed;Isi_Tokenized;Isi_Tokenized_Joined;Isi_Stemmed
KUP;KETENTUAN UMUM;Pasal;1;0;21;0;0;Surat Paksa adalah surat perintah membayar utang pajak dan biaya penagihan pajak.;surat paksa adalah surat perintah membayar utang pajak dan biaya penagihan pajak.;surat paksa adalah surat perintah membayar utang pajak dan biaya penagihan pajak;['surat', 'paksa', 'adalah', 'surat', 'perintah', 'membayar', 'utang', 'pajak', 'dan', 'biaya', 'penagihan', 'pajak'];surat paksa adalah surat perintah membayar utang pajak dan biaya penagihan pajak;surat paksa adalah surat perintah bayar utang pajak dan biaya tagih pajak
KUP;KETENTUAN UMUM;Pasal;1;0;22;0;0;Kredit Pajak untuk Pajak Penghasilan adalah pajak yang dibayar sendiri oleh Wajib Pajak ditambah dengan pokok pajak yang terutang dalam Surat Tagihan Pajak karena Pajak Penghasilan dalam tahun berjalan tidak atau kurang dibayar, ditambah dengan pajak yang dipotong atau dipungut, ditambah dengan pajak atas penghasilan yang dibayar atau terutang di luar negeri, dikurangi dengan pengembalian pendahuluan kelebihan pajak, yang dikurangkan dari pajak yang terutang.;kredit pajak untuk pajak penghasilan adalah pajak yang dibayar sendiri oleh wajib pajak ditambah dengan pokok pajak yang terutang dalam surat tagihan pajak karena pajak penghasilan dalam tahun berjalan tidak atau kurang dibayar, ditambah dengan pajak yang dipotong atau dipungut, ditambah dengan pajak atas penghasilan yang dibayar atau terutang di luar negeri, dikurangi dengan pengembalian pendahuluan kelebihan pajak, yang dikurangkan dari pajak yang terutang.;kredit pajak untuk pajak penghasilan adalah pajak yang dibayar sendiri oleh wajib pajak ditambah dengan pokok pajak yang terutang dalam surat tagihan pajak karena pajak penghasilan dalam tahun berjalan tidak atau kurang dibayar ditambah dengan pajak yang dipotong atau dipungut ditambah dengan pajak atas penghasilan yang dibayar atau terutang di luar negeri dikurangi dengan pengembalian pendahuluan kelebihan pajak yang dikurangkan dari pajak yang terutang;['kredit', 'pajak', 'untuk', 'pajak', 'penghasilan', 'adalah', 'pajak', 'yang', 'dibayar', 'sendiri', 'oleh', 'wajib', 'pajak', 'ditambah', 'dengan', 'pokok', 'pajak', 'yang', 'terutang', 'dalam', 'surat', 'tagihan', 'pajak', 'karena', 'pajak', 'penghasilan', 'dalam', 'tahun', 'berjalan', 'tidak', 'atau', 'kurang', 'dibayar', 'ditambah', 'dengan', 'pajak', 'yang', 'dipotong', 'atau', 'dipungut', 'ditambah', 'dengan', 'pajak', 'atas', 'penghasilan', 'yang', 'dibayar', 'atau', 'terutang', 'di', 'luar', 'negeri', 'dikurangi', 'dengan', 'pengembalian', 'pendahuluan', 'kelebihan', 'pajak', 'yang', 'dikurangkan', 'dari', 'pajak', 'yang', 'terutang'];kredit pajak untuk pajak penghasilan adalah pajak yang dibayar sendiri oleh wajib pajak ditambah dengan pokok pajak yang terutang dalam surat tagihan pajak karena pajak penghasilan dalam tahun berjalan tidak atau kurang dibayar ditambah dengan pajak yang dipotong atau dipungut ditambah dengan pajak atas penghasilan yang dibayar atau terutang di luar negeri dikurangi dengan pengembalian pendahuluan kelebihan pajak yang dikurangkan dari pajak yang terutang;kredit pajak untuk pajak hasil adalah pajak yang bayar sendiri oleh wajib pajak tambah dengan pokok pajak yang utang dalam surat tagih pajak karena pajak hasil dalam tahun jalan tidak atau kurang bayar tambah dengan pajak yang potong atau pungut tambah dengan pajak atas hasil yang bayar atau utang di luar negeri rang dengan kembali dahulu lebih pajak yang kurang dari pajak yang utang
KUP;KETENTUAN UMUM;Pasal;1;0;23;0;0;Kredit Pajak untuk Pajak Pertambahan Nilai adalah Pajak Masukan yang dapat dikreditkan setelah dikurangi dengan pengembalian pendahuluan kelebihan pajak atau setelah dikurangi dengan pajak yang telah dikompensasikan, yang dikurangkan dari pajak yang terutang.;kredit pajak untuk pajak pertambahan nilai adalah pajak masukan yang dapat dikreditkan setelah dikurangi dengan pengembalian pendahuluan kelebihan pajak atau setelah dikurangi dengan pajak yang telah dikompensasikan, yang dikurangkan dari pajak yang terutang.;kredit pajak untuk pajak pertambahan nilai adalah pajak masukan yang dapat dikreditkan setelah dikurangi dengan pengembalian pendahuluan kelebihan pajak atau setelah dikurangi dengan pajak yang telah dikompensasikan yang dikurangkan dari pajak yang terutang;['kredit', 'pajak', 'untuk', 'pajak', 'pertambahan', 'nilai', 'adalah', 'pajak', 'masukan', 'yang', 'dapat', 'dikreditkan', 'setelah', 'dikurangi', 'dengan', 'pengembalian', 'pendahuluan', 'kelebihan', 'pajak', 'atau', 'setelah', 'dikurangi', 'dengan', 'pajak', 'yang', 'telah', 'dikompensasikan', 'yang', 'dikurangkan', 'dari', 'pajak', 'yang', 'terutang'];kredit pajak untuk pajak pertambahan nilai adalah pajak masukan yang dapat dikreditkan setelah dikurangi dengan pengembalian pendahuluan kelebihan pajak atau setelah dikurangi dengan pajak yang telah dikompensasikan yang dikurangkan dari pajak yang terutang;kredit pajak untuk pajak tambah nilai adalah pajak masuk yang dapat kredit telah rang dengan kembali dahulu lebih pajak atau telah rang dengan pajak yang telah kompensasi yang kurang dari pajak yang utang
KUP;KETENTUAN UMUM;Pasal;1;0;24;0;0;Pekerjaan bebas adalah pekerjaan yang dilakukan oleh orang pribadi yang mempunyai keahlian khusus sebagai usaha untuk memperoleh penghasilan yang tidak terikat oleh suatu hubungan kerja.;pekerjaan bebas adalah pekerjaan yang dilakukan oleh orang pribadi yang mempunyai keahlian khusus sebagai usaha untuk memperoleh penghasilan yang tidak terikat oleh suatu hubungan kerja.;pekerjaan bebas adalah pekerjaan yang dilakukan oleh orang pribadi yang mempunyai keahlian khusus sebagai usaha untuk memperoleh penghasilan yang tidak terikat oleh suatu hubungan kerja;['pekerjaan', 'bebas', 'adalah', 'pekerjaan', 'yang', 'dilakukan', 'oleh', 'orang', 'pribadi', 'yang', 'mempunyai', 'keahlian', 'khusus', 'sebagai', 'usaha', 'untuk', 'memperoleh', 'penghasilan', 'yang', 'tidak', 'terikat', 'oleh', 'suatu', 'hubungan', 'kerja'];pekerjaan bebas adalah pekerjaan yang dilakukan oleh orang pribadi yang mempunyai keahlian khusus sebagai usaha untuk memperoleh penghasilan yang tidak terikat oleh suatu hubungan kerja;kerja bebas adalah kerja yang laku oleh orang pribadi yang punya ahli khusus bagai usaha untuk oleh hasil yang tidak ikat oleh suatu hubung kerja
KUP;KETENTUAN UMUM;Pasal;1;0;25;0;0;Pemeriksaan adalah serangkaian kegiatan menghimpun dan mengolah data, keterangan, dan/atau bukti yang dilaksanakan secara objektif dan profesional berdasarkan suatu standar pemeriksaan untuk menguji kepatuhan pemenuhan kewajiban perpajakan dan/atau untuk tujuan lain dalam rangka melaksanakan ketentuan peraturan perundang-undangan perpajakan.;pemeriksaan adalah serangkaian kegiatan menghimpun dan mengolah data, keterangan, dan/atau bukti yang dilaksanakan secara objektif dan profesional berdasarkan suatu standar pemeriksaan untuk menguji kepatuhan pemenuhan kewajiban perpajakan dan/atau untuk tujuan lain dalam rangka melaksanakan ketentuan peraturan perundang-undangan perpajakan.;pemeriksaan adalah serangkaian kegiatan menghimpun dan mengolah data keterangan dan atau bukti yang dilaksanakan secara objektif dan profesional berdasarkan suatu standar pemeriksaan untuk menguji kepatuhan pemenuhan kewajiban perpajakan dan atau untuk tujuan lain dalam rangka melaksanakan ketentuan peraturan perundang undangan perpajakan;['pemeriksaan', 'adalah', 'serangkaian', 'kegiatan', 'menghimpun', 'dan', 'mengolah', 'data', 'keterangan', 'dan', 'atau', 'bukti', 'yang', 'dilaksanakan', 'secara', 'objektif', 'dan', 'profesional', 'berdasarkan', 'suatu', 'standar', 'pemeriksaan', 'untuk', 'menguji', 'kepatuhan', 'pemenuhan', 'kewajiban', 'perpajakan', 'dan', 'atau', 'untuk', 'tujuan', 'lain', 'dalam', 'rangka', 'melaksanakan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'perpajakan'];pemeriksaan adalah serangkaian kegiatan menghimpun dan mengolah data keterangan dan atau bukti yang dilaksanakan secara objektif dan profesional berdasarkan suatu standar pemeriksaan untuk menguji kepatuhan pemenuhan kewajiban perpajakan dan atau untuk tujuan lain dalam rangka melaksanakan ketentuan peraturan perundang undangan perpajakan;periksa adalah rangkai giat himpun dan olah data terang dan atau bukti yang laksana cara objektif dan profesional dasar suatu standar periksa untuk uji patuh penuh wajib paja dan atau untuk tuju lain dalam rangka laksana tentu atur undang undang paja
KUP;KETENTUAN UMUM;Pasal;1;0;26;0;0;Bukti Permulaan adalah keadaan, perbuatan, dan/atau bukti berupa keterangan, tulisan, atau benda yang dapat memberikan petunjuk adanya dugaan kuat bahwa sedang atau telah terjadi suatu tindak pidana di bidang perpajakan yang dilakukan oleh siapa saja yang dapat menimbulkan kerugian pada pendapatan negara.;bukti permulaan adalah keadaan, perbuatan, dan/atau bukti berupa keterangan, tulisan, atau benda yang dapat memberikan petunjuk adanya dugaan kuat bahwa sedang atau telah terjadi suatu tindak pidana di bidang perpajakan yang dilakukan oleh siapa saja yang dapat menimbulkan kerugian pada pendapatan negara.;bukti permulaan adalah keadaan perbuatan dan atau bukti berupa keterangan tulisan atau benda yang dapat memberikan petunjuk adanya dugaan kuat bahwa sedang atau telah terjadi suatu tindak pidana di bidang perpajakan yang dilakukan oleh siapa saja yang dapat menimbulkan kerugian pada pendapatan negara;['bukti', 'permulaan', 'adalah', 'keadaan', 'perbuatan', 'dan', 'atau', 'bukti', 'berupa', 'keterangan', 'tulisan', 'atau', 'benda', 'yang', 'dapat', 'memberikan', 'petunjuk', 'adanya', 'dugaan', 'kuat', 'bahwa', 'sedang', 'atau', 'telah', 'terjadi', 'suatu', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'yang', 'dilakukan', 'oleh', 'siapa', 'saja', 'yang', 'dapat', 'menimbulkan', 'kerugian', 'pada', 'pendapatan', 'negara'];bukti permulaan adalah keadaan perbuatan dan atau bukti berupa keterangan tulisan atau benda yang dapat memberikan petunjuk adanya dugaan kuat bahwa sedang atau telah terjadi suatu tindak pidana di bidang perpajakan yang dilakukan oleh siapa saja yang dapat menimbulkan kerugian pada pendapatan negara;bukti mula adalah ada buat dan atau bukti upa terang tulis atau benda yang dapat beri tunjuk ada duga kuat bahwa sedang atau telah jadi suatu tindak pidana di bidang paja yang laku oleh siapa saja yang dapat timbul rugi pada dapat negara
KUP;KETENTUAN UMUM;Pasal;1;0;27;0;0;Pemeriksaan Bukti Permulaan adalah pemeriksaan yang dilakukan untuk mendapatkan bukti permulaan tentang adanya dugaan telah terjadi tindak pidana di bidang perpajakan.;pemeriksaan bukti permulaan adalah pemeriksaan yang dilakukan untuk mendapatkan bukti permulaan tentang adanya dugaan telah terjadi tindak pidana di bidang perpajakan.;pemeriksaan bukti permulaan adalah pemeriksaan yang dilakukan untuk mendapatkan bukti permulaan tentang adanya dugaan telah terjadi tindak pidana di bidang perpajakan;['pemeriksaan', 'bukti', 'permulaan', 'adalah', 'pemeriksaan', 'yang', 'dilakukan', 'untuk', 'mendapatkan', 'bukti', 'permulaan', 'tentang', 'adanya', 'dugaan', 'telah', 'terjadi', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan'];pemeriksaan bukti permulaan adalah pemeriksaan yang dilakukan untuk mendapatkan bukti permulaan tentang adanya dugaan telah terjadi tindak pidana di bidang perpajakan;periksa bukti mula adalah periksa yang laku untuk dapat bukti mula tentang ada duga telah jadi tindak pidana di bidang paja
KUP;KETENTUAN UMUM;Pasal;1;0;28;0;0;Penanggung Pajak adalah orang pribadi atau badan yang bertanggung jawab atas pembayaran pajak, termasuk wakil yang menjalankan hak dan memenuhi kewajiban Wajib Pajak sesuai dengan ketentuan peraturan perundang-undangan perpajakan.;penanggung pajak adalah orang pribadi atau badan yang bertanggung jawab atas pembayaran pajak, termasuk wakil yang menjalankan hak dan memenuhi kewajiban wajib pajak sesuai dengan ketentuan peraturan perundang-undangan perpajakan.;penanggung pajak adalah orang pribadi atau badan yang bertanggung jawab atas pembayaran pajak termasuk wakil yang menjalankan hak dan memenuhi kewajiban wajib pajak sesuai dengan ketentuan peraturan perundang undangan perpajakan;['penanggung', 'pajak', 'adalah', 'orang', 'pribadi', 'atau', 'badan', 'yang', 'bertanggung', 'jawab', 'atas', 'pembayaran', 'pajak', 'termasuk', 'wakil', 'yang', 'menjalankan', 'hak', 'dan', 'memenuhi', 'kewajiban', 'wajib', 'pajak', 'sesuai', 'dengan', 'ketentuan', 'peraturan', 'perundang', 'undangan', 'perpajakan'];penanggung pajak adalah orang pribadi atau badan yang bertanggung jawab atas pembayaran pajak termasuk wakil yang menjalankan hak dan memenuhi kewajiban wajib pajak sesuai dengan ketentuan peraturan perundang undangan perpajakan;tanggung pajak adalah orang pribadi atau badan yang tanggung jawab atas bayar pajak masuk wakil yang jalan hak dan penuh wajib wajib pajak sesuai dengan tentu atur undang undang paja
KUP;KETENTUAN UMUM;Pasal;1;0;29;0;0;Pembukuan adalah suatu proses pencatatan yang dilakukan secara teratur untuk mengumpulkan data dan informasi keuangan yang meliputi harta, kewajiban, modal, penghasilan dan biaya, serta jumlah harga perolehan dan penyerahan barang atau jasa, yang ditutup dengan menyusun laporan keuangan berupa neraca, dan laporan laba rugi untuk periode Tahun Pajak tersebut.;pembukuan adalah suatu proses pencatatan yang dilakukan secara teratur untuk mengumpulkan data dan informasi keuangan yang meliputi harta, kewajiban, modal, penghasilan dan biaya, serta jumlah harga perolehan dan penyerahan barang atau jasa, yang ditutup dengan menyusun laporan keuangan berupa neraca, dan laporan laba rugi untuk periode tahun pajak tersebut.;pembukuan adalah suatu proses pencatatan yang dilakukan secara teratur untuk mengumpulkan data dan informasi keuangan yang meliputi harta kewajiban modal penghasilan dan biaya serta jumlah harga perolehan dan penyerahan barang atau jasa yang ditutup dengan menyusun laporan keuangan berupa neraca dan laporan laba rugi untuk periode tahun pajak tersebut;['pembukuan', 'adalah', 'suatu', 'proses', 'pencatatan', 'yang', 'dilakukan', 'secara', 'teratur', 'untuk', 'mengumpulkan', 'data', 'dan', 'informasi', 'keuangan', 'yang', 'meliputi', 'harta', 'kewajiban', 'modal', 'penghasilan', 'dan', 'biaya', 'serta', 'jumlah', 'harga', 'perolehan', 'dan', 'penyerahan', 'barang', 'atau', 'jasa', 'yang', 'ditutup', 'dengan', 'menyusun', 'laporan', 'keuangan', 'berupa', 'neraca', 'dan', 'laporan', 'laba', 'rugi', 'untuk', 'periode', 'tahun', 'pajak', 'tersebut'];pembukuan adalah suatu proses pencatatan yang dilakukan secara teratur untuk mengumpulkan data dan informasi keuangan yang meliputi harta kewajiban modal penghasilan dan biaya serta jumlah harga perolehan dan penyerahan barang atau jasa yang ditutup dengan menyusun laporan keuangan berupa neraca dan laporan laba rugi untuk periode tahun pajak tersebut;buku adalah suatu proses catat yang laku cara atur untuk kumpul data dan informasi uang yang liput harta wajib modal hasil dan biaya serta jumlah harga oleh dan serah barang atau jasa yang tutup dengan susun lapor uang upa neraca dan lapor laba rugi untuk periode tahun pajak sebut
KUP;KETENTUAN UMUM;Pasal;1;0;30;0;0;Penelitian adalah serangkaian kegiatan yang dilakukan untuk menilai kelengkapan pengisian Surat Pemberitahuan dan lampiran-lampirannya termasuk penilaian tentang kebenaran penulisan dan penghitungannya.;penelitian adalah serangkaian kegiatan yang dilakukan untuk menilai kelengkapan pengisian surat pemberitahuan dan lampiran-lampirannya termasuk penilaian tentang kebenaran penulisan dan penghitungannya.;penelitian adalah serangkaian kegiatan yang dilakukan untuk menilai kelengkapan pengisian surat pemberitahuan dan lampiran lampirannya termasuk penilaian tentang kebenaran penulisan dan penghitungannya;['penelitian', 'adalah', 'serangkaian', 'kegiatan', 'yang', 'dilakukan', 'untuk', 'menilai', 'kelengkapan', 'pengisian', 'surat', 'pemberitahuan', 'dan', 'lampiran', 'lampirannya', 'termasuk', 'penilaian', 'tentang', 'kebenaran', 'penulisan', 'dan', 'penghitungannya'];penelitian adalah serangkaian kegiatan yang dilakukan untuk menilai kelengkapan pengisian surat pemberitahuan dan lampiran lampirannya termasuk penilaian tentang kebenaran penulisan dan penghitungannya;teliti adalah rangkai giat yang laku untuk nilai lengkap isi surat pemberitahuan dan lampir lampir masuk nilai tentang benar tulis dan hitung
KUP;KETENTUAN UMUM;Pasal;1;0;31;0;0;Penyidikan tindak pidana di bidang perpajakan adalah serangkaian tindakan yang dilakukan oleh penyidik untuk mencari serta mengumpulkan bukti yang dengan bukti itu membuat terang tindak pidana di bidang perpajakan yang terjadi serta menemukan tersangkanya.;penyidikan tindak pidana di bidang perpajakan adalah serangkaian tindakan yang dilakukan oleh penyidik untuk mencari serta mengumpulkan bukti yang dengan bukti itu membuat terang tindak pidana di bidang perpajakan yang terjadi serta menemukan tersangkanya.;penyidikan tindak pidana di bidang perpajakan adalah serangkaian tindakan yang dilakukan oleh penyidik untuk mencari serta mengumpulkan bukti yang dengan bukti itu membuat terang tindak pidana di bidang perpajakan yang terjadi serta menemukan tersangkanya;['penyidikan', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'adalah', 'serangkaian', 'tindakan', 'yang', 'dilakukan', 'oleh', 'penyidik', 'untuk', 'mencari', 'serta', 'mengumpulkan', 'bukti', 'yang', 'dengan', 'bukti', 'itu', 'membuat', 'terang', 'tindak', 'pidana', 'di', 'bidang', 'perpajakan', 'yang', 'terjadi', 'serta', 'menemukan', 'tersangkanya'];penyidikan tindak pidana di bidang perpajakan adalah serangkaian tindakan yang dilakukan oleh penyidik untuk mencari serta mengumpulkan bukti yang dengan bukti itu membuat terang tindak pidana di bidang perpajakan yang terjadi serta menemukan tersangkanya;sidi tindak pidana di bidang paja adalah rangkai tindak yang laku oleh sidik untuk cari serta kumpul bukti yang dengan bukti itu buat terang tindak pidana di bidang paja yang jadi serta temu sangka
